facility_key,service_name,state,provider_type,size,overall_stars,outcome_composite,predicted_outcome,residual,rating_classification,is_statistical_outlier,quality_measures_stars,compliance_stars,persistent_food_failure,high_compliance_dignity_gap,adequately_staffed_poor_outcomes,understaffed_good_outcomes,five_star_low_qm,is_hidden_champion
Maranatha House | Maranatha House,Maranatha House,NSW,Not for Profit,Medium,3.0,1.0049449977831886,-0.1719882124381784,1.176933210221367,Potentially under-rated,False,5.0,4.0,False,False,False,True,False,True
Bolton Clarke Winders Lodge | RSL Care RDNS Limited,Bolton Clarke Winders Lodge,NSW,Not for Profit,Small,4.0,0.03898679720840139,0.0435760823187199,-0.00458928511031851,Aligned,False,3.0,5.0,False,False,False,False,False,False
Anglican Care Storm Village | Anglican Care,Anglican Care Storm Village,NSW,Not for Profit,Medium,3.0,-0.20672810861523705,-0.1719882124381784,-0.03473989617705864,Aligned,False,2.0,4.0,False,False,True,False,False,False
Uniting Banks Lodge Peakhurst | The Uniting Church in Australia Property Trust (NSW),Uniting Banks Lodge Peakhurst,NSW,Not for Profit,Large,3.0,-0.015811930915102024,-0.1719882124381784,0.1561762815230764,Aligned,False,2.0,5.0,False,True,True,False,False,False
Estia Health Norah Head | Estia Investments Pty Ltd,Estia Health Norah Head,NSW,Private for Profit,Small,4.0,0.3768701226723823,0.0435760823187199,0.3332940403536624,Aligned,False,4.0,4.0,False,False,False,False,False,False
Anglican Care McIntosh Court | Anglican Care,Anglican Care McIntosh Court,NSW,Not for Profit,Medium,4.0,0.25783047158133093,0.0435760823187199,0.21425438926261103,Aligned,False,3.0,5.0,False,False,False,False,False,False
Stella Maris Aged Care Facility | Stella Maris Aged Care Facility,Stella Maris Aged Care Facility,NSW,Not for Profit,Medium,4.0,0.36907305743406355,0.0435760823187199,0.32549697511534365,Aligned,False,5.0,5.0,False,True,False,False,False,False
Whiddon Glenfield Arthur Webb Court | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Glenfield Arthur Webb Court,NSW,Not for Profit,Small,4.0,0.13980454314484883,0.0435760823187199,0.09622846082612893,Aligned,False,4.0,5.0,False,False,False,True,False,False
Whiddon Glenfield Easton Park | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Glenfield Easton Park,NSW,Not for Profit,Large,4.0,-0.1348197936759222,0.0435760823187199,-0.1783958759946421,Aligned,False,2.0,5.0,False,True,True,False,False,False
Murray Vale Shalem Hostel | United Protestant Association of NSW Limited,Murray Vale Shalem Hostel,NSW,Not for Profit,Small,4.0,0.20103725543133902,0.0435760823187199,0.15746117311261912,Aligned,False,4.0,5.0,False,False,False,False,False,False
Oolong Hostel | United Protestant Association of NSW Limited,Oolong Hostel,NSW,Not for Profit,Small,5.0,0.023672911506549894,0.2591403770756181,-0.2354674655690682,Aligned,False,4.0,5.0,False,False,False,False,False,False
Catholic Healthcare Percy Miles Villa | Catholic Healthcare Limited,Catholic Healthcare Percy Miles Villa,NSW,Not for Profit,Small,4.0,0.39409611255361954,0.0435760823187199,0.35052003023489964,Aligned,False,4.0,5.0,False,False,False,False,False,False
BaptistCare Warena Centre | BaptistCare,BaptistCare Warena Centre,NSW,Not for Profit,Large,4.0,0.45081905069161526,0.0435760823187199,0.40724296837289536,Aligned,False,3.0,5.0,False,False,False,False,False,False
BaptistCare Kularoo Centre | BaptistCare,BaptistCare Kularoo Centre,NSW,Not for Profit,Large,4.0,0.09263186203670278,0.0435760823187199,0.049055779717982875,Aligned,False,3.0,5.0,False,False,False,False,False,False
Uniting Thomas Roseby Lodge Marrickville | The Uniting Church in Australia Property Trust (NSW),Uniting Thomas Roseby Lodge Marrickville,NSW,Not for Profit,Small,4.0,0.4956989738946902,0.0435760823187199,0.4521228915759703,Aligned,False,3.0,5.0,False,False,False,False,False,False
RFBI Coffs Harbour Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Coffs Harbour Masonic Village,NSW,Not for Profit,Small,4.0,-0.43727091409091895,0.0435760823187199,-0.48084699640963885,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Dougherty Villa | Clarence Village Limited,Dougherty Villa,NSW,Not for Profit,Medium,4.0,0.09995823786733367,0.0435760823187199,0.05638215554861377,Aligned,False,4.0,5.0,False,False,False,True,False,False
Catholic Healthcare St Joseph's Aged Care | Catholic Healthcare Limited,Catholic Healthcare St Joseph's Aged Care,NSW,Not for Profit,Large,4.0,-0.07219030081727609,0.0435760823187199,-0.11576638313599599,Aligned,False,3.0,5.0,False,False,False,False,False,False
Catholic Healthcare The Sister Anne Court Aged Care | Catholic Healthcare Limited,Catholic Healthcare The Sister Anne Court Aged Care,NSW,Not for Profit,Medium,4.0,-0.515976744560787,0.0435760823187199,-0.5595528268795069,Potentially over-rated,False,2.0,5.0,True,False,True,False,False,False
Woollahra Montefiore Home | The Sir Moses Montefiore Jewish Home,Woollahra Montefiore Home,NSW,Not for Profit,Small,4.0,0.6017858648143282,0.0435760823187199,0.5582097824956083,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Catholic Healthcare Emmaus Village | Catholic Healthcare Limited,Catholic Healthcare Emmaus Village,NSW,Not for Profit,Medium,4.0,-0.06962980619296923,0.0435760823187199,-0.11320588851168913,Aligned,False,3.0,4.0,False,False,False,False,False,False
Southern Cross Care Parkes Residential Aged Care | Southern Cross Care (NSW & ACT) Limited,Southern Cross Care Parkes Residential Aged Care,NSW,Not for Profit,Small,4.0,0.3199006538678702,0.0435760823187199,0.2763245715491503,Aligned,False,4.0,5.0,False,False,False,False,False,False
RFBI Bathurst Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Bathurst Masonic Village,NSW,Not for Profit,Small,4.0,0.2699519738490719,0.0435760823187199,0.22637589153035198,Aligned,False,4.0,5.0,False,False,False,True,False,False
Whiddon Kelso | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Kelso,NSW,Not for Profit,Large,3.0,-0.3082592250105171,-0.1719882124381784,-0.1362710125723387,Aligned,False,1.0,4.0,False,False,True,False,False,False
Naroo Frail Aged Hostel | Gwydir Shire Council,Naroo Frail Aged Hostel,NSW,Government,Small,4.0,0.5976796220490758,0.0435760823187199,0.5541035397303559,Potentially under-rated,False,5.0,5.0,False,False,False,True,False,False
St Vincent's Care Services Edgecliff | St Vincent's Care Services Ltd,St Vincent's Care Services Edgecliff,NSW,Not for Profit,Small,5.0,0.6042094678880497,0.2591403770756181,0.34506909081243164,Aligned,False,4.0,5.0,False,False,False,False,False,False
Wenonah Lodge | Gulgong Hostel Association Inc,Wenonah Lodge,NSW,Not for Profit,Small,5.0,0.5232620296613043,0.2591403770756181,0.2641216525856862,Aligned,False,5.0,5.0,False,False,False,False,False,False
Uniting Autumn Lodge Glass Street | The Uniting Church in Australia Property Trust (NSW),Uniting Autumn Lodge Glass Street,NSW,Not for Profit,Small,4.0,-0.514920484608554,0.0435760823187199,-0.5584965669272739,Potentially over-rated,False,2.0,5.0,False,True,True,False,False,False
Feros Village Wommin Bay | Wommin Bay Hostels Ltd,Feros Village Wommin Bay,NSW,Not for Profit,Medium,4.0,0.5403523633977059,0.0435760823187199,0.49677628107898597,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Woodhaven | Respect Group Limited,Woodhaven,NSW,Not for Profit,Small,5.0,0.6088487011045074,0.2591403770756181,0.3497083240288893,Aligned,False,5.0,5.0,False,False,False,False,False,False
Dougherty Apartments | Dougherty Apartments Retirement Housing Project,Dougherty Apartments,NSW,Not for Profit,Medium,4.0,-0.9650061040876151,0.0435760823187199,-1.008582186406335,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Whiddon Laurieton | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Laurieton,NSW,Not for Profit,Small,4.0,0.45427108281841483,0.0435760823187199,0.41069500049969493,Aligned,False,4.0,5.0,False,False,False,False,False,False
Stroud Community Lodge | Stroud Community Care Ltd,Stroud Community Lodge,NSW,Not for Profit,Small,4.0,-0.9156691692730249,0.0435760823187199,-0.9592452515917448,Potentially over-rated,False,3.0,4.0,False,False,False,False,False,False
Timbrebongie House | Timbrebongie House Limited,Timbrebongie House,NSW,Not for Profit,Small,5.0,0.07805123406592522,0.2591403770756181,-0.18108914300969287,Aligned,False,4.0,4.0,False,False,False,False,False,False
Uralba Hostel | Gundagai and District Hostel Accommodation Inc,Uralba Hostel,NSW,Not for Profit,Small,4.0,-1.3920576720498479,0.0435760823187199,-1.4356337543685678,Potentially over-rated,True,3.0,4.0,False,False,False,False,False,False
Catholic Healthcare Lewisham Retirement Hostel | Catholic Healthcare Limited,Catholic Healthcare Lewisham Retirement Hostel,NSW,Not for Profit,Small,5.0,0.9376966311419523,0.2591403770756181,0.6785562540663342,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
The Greek Community Home For The Aged | The Greek Orthodox Community of New South Wales Ltd,The Greek Community Home For The Aged,NSW,Not for Profit,Small,4.0,1.0713352271528802,0.0435760823187199,1.0277591448341603,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
IRT Thomas Holt Sans Souci Gardens | Illawarra Retirement Trust,IRT Thomas Holt Sans Souci Gardens,NSW,Not for Profit,Small,4.0,0.8686644524549317,0.0435760823187199,0.8250883701362118,Potentially under-rated,False,5.0,5.0,True,False,False,False,False,False
BaptistCare Dorothy Henderson Lodge | BaptistCare,BaptistCare Dorothy Henderson Lodge,NSW,Not for Profit,Medium,4.0,-0.29162554985818523,0.0435760823187199,-0.33520163217690513,Aligned,False,2.0,5.0,False,False,True,False,False,False
Warrigal Care Albion Park Rail | Warrigal Care Limited,Warrigal Care Albion Park Rail,NSW,Not for Profit,Large,4.0,0.0568774806283292,0.0435760823187199,0.013301398309609302,Aligned,False,3.0,4.0,False,False,False,False,False,False
Whiddon Redhead | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Redhead,NSW,Not for Profit,Large,4.0,-0.31331036625686054,0.0435760823187199,-0.35688644857558044,Aligned,False,2.0,5.0,False,False,False,False,False,False
RFBI Hawkins Masonic Village - Acacia House | Royal Freemasons' Benevolent Institution,RFBI Hawkins Masonic Village - Acacia House,NSW,Not for Profit,Medium,3.0,0.26019678027829546,-0.1719882124381784,0.43218499271647387,Aligned,False,3.0,5.0,False,False,False,False,False,False
Whiddon Weeronga | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Weeronga,NSW,Not for Profit,Small,4.0,-0.2606179952677418,0.0435760823187199,-0.3041940775864617,Aligned,False,3.0,5.0,False,True,False,False,False,False
Prunus Lodge | United Protestant Association of NSW Limited,Prunus Lodge,NSW,Not for Profit,Small,4.0,-0.04154964674156652,0.0435760823187199,-0.08512572906028643,Aligned,False,3.0,4.0,False,False,False,False,False,False
St Vincent's Care Services Haberfield | St Vincent's Care Services Ltd,St Vincent's Care Services Haberfield,NSW,Not for Profit,Small,4.0,0.32513348562311994,0.0435760823187199,0.28155740330440004,Aligned,False,4.0,5.0,True,False,False,False,False,False
Edward River Gardens | Moulamein Retirement Village Inc,Edward River Gardens,NSW,Not for Profit,Small,4.0,0.1403926670265592,0.0435760823187199,0.0968165847078393,Aligned,False,3.0,4.0,False,False,False,False,False,False
RFBI Glen Innes Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Glen Innes Masonic Village,NSW,Not for Profit,Small,3.0,0.5202723253150529,-0.1719882124381784,0.6922605377532313,Potentially under-rated,False,5.0,5.0,False,False,False,True,False,False
Allawah Lodge | Coolamon Shire Council,Allawah Lodge,NSW,Government,Small,5.0,0.2831264856759145,0.2591403770756181,0.023986108600296374,Aligned,False,4.0,5.0,False,False,False,False,False,False
Millrace Hostel | APOLLO CARE OPERATIONS PTY LIMITED,Millrace Hostel,NSW,Private for Profit,Small,4.0,-0.4447145099748777,0.0435760823187199,-0.4882905922935976,Potentially over-rated,False,3.0,4.0,False,False,False,False,False,False
Woolgoolga Aged Care Centre | Woolgoolga and District Retirement Village Ltd,Woolgoolga Aged Care Centre,NSW,Not for Profit,Small,3.0,0.2297547893570575,-0.1719882124381784,0.4017430017952359,Aligned,False,3.0,5.0,False,False,False,False,False,False
Vietnam Veterans Keith Payne VC Hostel | Alino Living,Vietnam Veterans Keith Payne VC Hostel,NSW,Not for Profit,Medium,3.0,-0.6458035892160039,-0.1719882124381784,-0.4738153767778255,Potentially over-rated,False,1.0,5.0,False,False,False,False,False,False
Holbrook Hostel | United Protestant Association of NSW Limited,Holbrook Hostel,NSW,Not for Profit,Small,5.0,0.16810006719508955,0.2591403770756181,-0.09104030988052855,Aligned,False,5.0,5.0,False,False,False,False,False,False
Murray House | Murray House Wentworth Aged Care Ltd,Murray House,NSW,Not for Profit,Medium,4.0,0.15743328713764812,0.0435760823187199,0.11385720481892822,Aligned,False,4.0,3.0,False,False,False,False,False,False
Myoora Homestead Hostel | United Protestant Association of NSW Limited,Myoora Homestead Hostel,NSW,Not for Profit,Small,5.0,0.7015990357622935,0.2591403770756181,0.44245865868667544,Aligned,False,5.0,5.0,False,False,False,False,False,False
Mountain View Lodge | Northern Coalfields Community Care Association Ltd,Mountain View Lodge,NSW,Not for Profit,Small,4.0,0.08468792274013133,0.0435760823187199,0.04111184042141143,Aligned,False,3.0,5.0,False,False,False,False,False,False
Jacaranda Grove | Northern Coalfields Community Care Association Ltd,Jacaranda Grove,NSW,Not for Profit,Medium,4.0,-0.42277069297748504,0.0435760823187199,-0.46634677529620494,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Killarney Court Aged Care Facility | Alino Living,Killarney Court Aged Care Facility,NSW,Not for Profit,Medium,3.0,-0.6583511180261666,-0.1719882124381784,-0.4863629055879882,Potentially over-rated,False,2.0,5.0,True,False,True,False,False,False
Willoughby Retirement Community Hostel | Willoughby Retirement Community Association,Willoughby Retirement Community Hostel,NSW,Not for Profit,Small,5.0,0.1988273508074232,0.2591403770756181,-0.0603130262681949,Aligned,False,4.0,5.0,False,False,False,False,False,False
Ada Cottage | RSL LifeCare Limited,Ada Cottage,NSW,Not for Profit,Small,5.0,-0.2058890880045493,0.2591403770756181,-0.4650294650801674,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Peter Sinclair Gardens | RSL LifeCare Limited,Peter Sinclair Gardens,NSW,Not for Profit,Medium,4.0,-0.858472218548633,0.0435760823187199,-0.9020483008673529,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Warrigal Multi-Cultural Village | Warrigal Care Limited,Warrigal Multi-Cultural Village,NSW,Not for Profit,Medium,4.0,-0.8986631182748567,0.0435760823187199,-0.9422392005935766,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Lee Roshana Care | Burswood Care Pty Ltd,Lee Roshana Care,NSW,Private for Profit,Small,4.0,-1.1840346487671953,0.0435760823187199,-1.2276107310859152,Potentially over-rated,False,3.0,4.0,False,False,False,False,False,False
Lachlan Lodge | LACHLAN LODGE INCORPORATED,Lachlan Lodge,NSW,Not for Profit,Small,4.0,-1.4078753535898276,0.0435760823187199,-1.4514514359085475,Potentially over-rated,True,4.0,4.0,False,False,False,True,False,False
Uniting Nareen Gardens Lodge Bateau Bay | The Uniting Church in Australia Property Trust (NSW),Uniting Nareen Gardens Lodge Bateau Bay,NSW,Not for Profit,Small,4.0,-1.1475229321988,0.0435760823187199,-1.19109901451752,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Murravale Aged Care Facility | Murravale Retirement Home Ltd,Murravale Aged Care Facility,NSW,Not for Profit,Small,4.0,0.7055076327541143,0.0435760823187199,0.6619315504353944,Potentially under-rated,False,5.0,4.0,False,False,False,False,False,False
Banksia Lodge | Banksia Villages Ltd,Banksia Lodge,NSW,Not for Profit,Medium,4.0,0.5530682974961451,0.0435760823187199,0.5094922151774252,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
Clelland Lodge | The Churches of Christ Property Trust,Clelland Lodge,NSW,Not for Profit,Large,4.0,-0.4643813233807294,0.0435760823187199,-0.5079574056994494,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Inasmuch Community Hostel | Inasmuch Community Limited,Inasmuch Community Hostel,NSW,Not for Profit,Medium,4.0,0.025351929649623444,0.0435760823187199,-0.018224152669096456,Aligned,False,4.0,5.0,False,False,False,False,False,False
Whiddon Largs | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Largs,NSW,Not for Profit,Small,4.0,-0.6599014270710858,0.0435760823187199,-0.7034775093898057,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
